Date,Close
2017-11-24,196.1561904285714
2017-11-27,195.97900009999998
2017-11-28,196.1314283333333
2017-11-29,195.6447616190476
2017-11-30,195.22333347619048
2017-12-01,194.69095285714286
2017-12-04,193.66100005
2017-12-05,193.21095276190476
2017-12-06,192.50476219047619
2017-12-07,191.99571447619047
2017-12-08,191.6195235714286
2017-12-11,191.2154999
2017-12-12,190.9542854285714
2017-12-13,190.61047585714286
2017-12-14,190.3176182857143
2017-12-15,190.2223801904762
2017-12-18,189.8189995
2017-12-19,189.685714
2017-12-20,189.43428547619047
2017-12-21,189.07190447619047
2017-12-22,188.76809471428572
2017-12-26,188.38761828571427
2017-12-27,187.9680945714286
2017-12-28,187.66
2017-12-29,187.8414291904762
2018-01-02,188.56700055000002
2018-01-03,189.61750105
2018-01-04,190.68850095
2018-01-05,191.92300104999998
2018-01-08,193.51421231578945
2018-01-09,194.3040016
2018-01-10,195.61900175
2018-01-11,197.19450220000002
2018-01-12,198.86300195
2018-01-16,201.00579184210525
2018-01-17,202.43105510526317
2018-01-18,204.18421289473685
2018-01-19,205.84947605263156
2018-01-22,208.89778055555556
2018-01-23,211.07631805263156
2018-01-24,213.58750154999998
2018-01-25,217.6845024
2018-01-26,222.10250245000003
2018-01-29,228.5247384736842
2018-01-30,231.03850095
2018-01-31,232.9080955714286
2018-02-01,235.95571461904763
2018-02-02,238.92619033333332
2018-02-05,242.8044991
2018-02-06,243.89571347619048
2018-02-07,246.3961894285714
2018-02-08,248.33857076190475
2018-02-09,250.09809442857144
2018-02-12,253.57699970000004
2018-02-13,253.80047538095238
2018-02-14,254.35499922727274
2018-02-15,257.02499877272726
2018-02-16,259.7986346363636
2018-02-20,264.4442829047619
2018-02-21,266.9899975238095
2018-02-22,268.31618904761905
2018-02-23,269.48904642857144
2018-02-26,270.45649805000005
2018-02-27,271.4161879047619
2018-02-28,271.7395216666667
2018-03-01,272.2914277142857
2018-03-02,273.7557134285714
2018-03-05,276.5684991
2018-03-06,278.88523728571425
2018-03-07,282.07095200000003
2018-03-08,284.5128567142857
2018-03-09,287.6976188095238
2018-03-12,293.1689988
2018-03-13,294.2504752857143
2018-03-14,297.2790455714286
2018-03-15,300.2704744761905
2018-03-16,302.7680940952381
2018-03-19,305.64100045
2018-03-20,306.20571471428565
2018-03-21,306.6727281818182
2018-03-22,307.9522747272727
2018-03-23,308.85681986363636
2018-03-26,311.9585730952381
2018-03-27,311.4463653181818
2018-03-28,311.065001
2018-03-29,311.2804565
2018-04-02,312.28200219999997
2018-04-03,310.9195265238095
2018-04-04,309.6785742380952
2018-04-05,308.190479
2018-04-06,306.65190766666666
2018-04-09,304.05900260000004
2018-04-10,303.77381233333335
2018-04-11,302.93428971428574
2018-04-12,302.6185751904762
2018-04-13,302.1471469047619
2018-04-16,300.6665038
2018-04-17,302.3519082857143
2018-04-18,303.353812
2018-04-19,304.07762209523815
2018-04-20,304.6152400952381
2018-04-23,305.3985015
2018-04-24,305.4757151904762
2018-04-25,304.78095347619046
2018-04-26,305.41381104761905
2018-04-27,306.6514310952381
2018-04-30,307.46619228571427
2018-05-01,307.7313648181818
2018-05-02,309.2345455454545
2018-05-03,310.5081814090909
2018-05-04,311.9240902272727
2018-05-07,314.5604756190476
2018-05-08,315.12090922727276
2018-05-09,316.955909
2018-05-10,318.38909077272723
2018-05-11,319.42499886363635
2018-05-14,320.7133323809524
2018-05-15,320.95954477272727
2018-05-16,321.88727218181816
2018-05-17,321.39454504545455
2018-05-18,320.92454522727274
2018-05-21,320.5566667142857
2018-05-22,321.0595452727273
2018-05-23,322.24272704545456
2018-05-24,324.1640915909091
2018-05-25,326.23363700000004
2018-05-29,328.62523828571426
2018-05-30,330.58142961904764
2018-05-31,332.40524
2018-06-01,334.6228594285715
2018-06-04,337.85550240000003
2018-06-05,339.1861921904762
2018-06-06,341.14762085714284
2018-06-07,342.7909531904762
2018-06-08,344.23238266666664
2018-06-11,346.71350255000004
2018-06-12,347.52857323809525
2018-06-13,349.97619199999997
2018-06-14,353.15428676190476
2018-06-15,356.19190623809527
2018-06-18,361.05150155
2018-06-19,363.14333533333337
2018-06-20,367.1880973809524
2018-06-21,371.1795262857143
2018-06-22,374.3400022380952
2018-06-25,377.252002
2018-06-26,378.3061930952381
2018-06-27,378.8554577272727
2018-06-28,380.93227600000006
2018-06-29,382.65454800000003
2018-07-02,385.9547642857143
2018-07-03,386.1622745
2018-07-05,388.8738127619048
2018-07-06,390.8166693333334
2018-07-09,395.20750280000004
2018-07-10,396.180002904762
2018-07-11,398.90381157142855
2018-07-12,401.2690502857143
2018-07-13,402.02476433333334
2018-07-16,402.9075028
2018-07-17,401.79190795238094
2018-07-18,401.0647656190476
2018-07-19,399.1242894285714
2018-07-20,396.47143123809525
2018-07-23,393.1015031
2018-07-24,391.39762233333335
2018-07-25,390.3685739523809
2018-07-26,388.6400016190476
2018-07-27,386.9647623809524
2018-07-30,383.71849975
2018-07-31,381.5152384285714
2018-08-01,378.66761995238096
2018-08-02,376.4761919047619
2018-08-03,374.95863754545456
2018-08-06,371.11285828571425
2018-08-07,370.23636413636365
2018-08-08,366.99272704545456
2018-08-09,363.9804534090909
2018-08-10,360.67227163636363
2018-08-13,355.5619040952381
2018-08-14,354.74045345454545
2018-08-15,351.37317995454544
2018-08-16,348.78045227272725
2018-08-17,346.12817927272727
2018-08-20,343.6795217142857
2018-08-21,343.42227022727275
2018-08-22,342.5940883181818
2018-08-23,341.76908859090906
2018-08-24,341.5849982272727
2018-08-27,341.007141
2018-08-28,342.2563614090909
2018-08-29,343.7599985909091
2018-08-30,345.28408945454544
2018-08-31,346.6159070909091
2018-09-04,347.6933317142857
2018-09-05,347.22952123809523
2018-09-06,346.9738071428571
2018-09-07,347.0247599047619
2018-09-10,347.0349991
2018-09-11,347.45857023809526
2018-09-12,348.8223804285714
2018-09-13,350.2823806190476
2018-09-14,352.09952366666664
2018-09-17,355.2610001
2018-09-18,355.85095219047616
2018-09-19,357.7190464761905
2018-09-20,359.02095104761906
2018-09-21,359.8185700952381
2018-09-24,361.39049685
2018-09-25,361.77333000000004
2018-09-26,362.4066641904762
2018-09-27,362.988569
2018-09-28,363.2785688095238
2018-10-01,363.5809967
2018-10-02,364.2266642380952
2018-10-03,364.8095425909091
2018-10-04,364.81181477272725
2018-10-05,365.27408809090906
2018-10-08,366.1899980952381
2018-10-09,365.7136341363636
2018-10-10,364.6899982727273
2018-10-11,363.10681704545453
2018-10-12,361.7254527727273
2018-10-15,359.92285590476195
2018-10-16,359.3081803636364
2018-10-17,359.96045336363636
2018-10-18,359.0086350454546
2018-10-19,357.44999968181816
2018-10-22,355.56619119047616
2018-10-23,354.5477281363637
2018-10-24,351.46681913636365
2018-10-25,348.8959101363636
2018-10-26,345.3481820454545
2018-10-29,339.4123811904762
2018-10-30,336.9759092272727
2018-10-31,333.35545495454545
2018-11-01,330.63909086363634
2018-11-02,327.55045531818183
2018-11-05,324.1214294761905
2018-11-06,323.5177279545455
2018-11-07,322.5359095
2018-11-08,320.81818322727275
2018-11-09,319.7990916818182
2018-11-12,317.57095333333336
2018-11-13,316.51772790909087
2018-11-14,314.4086372727273
2018-11-15,311.84772836363635
2018-11-16,308.28000013636364
2018-11-19,303.49428595238095
2018-11-20,301.83454618181815
2018-11-21,298.7704550909091
2018-11-23,295.08476323809526
2018-11-26,292.27550195
2018-11-27,291.05428780952377
2018-11-28,290.95000200000004
2018-11-29,291.0900020952381
2018-11-30,290.3447642857143
2018-12-03,288.05300135
2018-12-04,287.44714352380953
2018-12-06,284.64950104999997
2018-12-07,281.5315018
2018-12-10,277.8389491578948
2018-12-11,277.21300205
2018-12-12,276.25350195
2018-12-13,275.33450170000003
2018-12-14,274.34000095
2018-12-17,272.2805272631579
2018-12-18,272.213501
2018-12-19,272.02200015
2018-12-20,271.70199895
2018-12-21,270.91499865000003
2018-12-24,269.66799855
2018-12-26,269.2799988
2018-12-27,268.7269989
2018-12-28,267.39849855
2018-12-31,265.30262999999997
2019-01-02,264.1110518947368
2019-01-03,263.89368478947364
2019-01-04,265.5775009
2019-01-07,267.30894705263154
2019-01-08,269.95699915
2019-01-09,272.4699981
2019-01-10,275.43699795000003
2019-01-11,278.5724975
2019-01-14,282.18578773684214
2019-01-15,285.8084991
2019-01-16,290.23800044999996
2019-01-17,294.35050045
2019-01-18,297.9670013
2019-01-22,304.08052863157894
2019-01-23,308.7178962631579
2019-01-24,309.6155021
2019-01-25,313.83450159999995
2019-01-28,321.08947589473684
2019-01-29,321.48000179999997
2019-01-30,325.1300018
2019-01-31,325.81428742857145
2019-02-01,329.25190657142855
2019-02-04,334.84300075
2019-02-05,335.84142919047616
2019-02-06,337.5961913809524
2019-02-07,338.760001
2019-02-08,340.0747636666667
2019-02-11,341.2525024
2019-02-12,342.14381185714285
2019-02-13,343.0404779047619
2019-02-14,343.2514299047619
2019-02-15,343.51238133333334
2019-02-19,344.16950065000003
2019-02-20,344.9190484285714
2019-02-21,346.4338101904762
2019-02-22,348.3876196666667
2019-02-25,350.7665008
2019-02-26,351.44285795238096
2019-02-27,352.7385718095238
2019-02-28,354.1290485714286
2019-03-01,354.92238204761907
2019-03-04,356.2530013
2019-03-05,356.1600006666667
2019-03-06,356.55380966666667
2019-03-07,356.40095290476194
2019-03-08,356.27761976190476
2019-03-11,357.42050009999997
2019-03-12,357.36571385714285
2019-03-13,358.1028557619048
2019-03-14,358.04809414285717
2019-03-15,358.5095228095238
2019-03-18,358.80999895
2019-03-19,358.80857038095235
2019-03-20,359.5545445
2019-03-21,360.2795436818182
2019-03-22,360.32954395454544
2019-03-25,360.6423803809524
2019-03-26,360.6118176818182
2019-03-27,360.1327263636364
2019-03-28,359.66181654545454
2019-03-29,359.3749985
2019-04-01,359.89475928571426
2019-04-02,360.2504520909091
2019-04-03,361.1009062272728
2019-04-04,361.71817972727274
2019-04-05,361.98545268181823
2019-04-08,362.9947595714286
2019-04-09,363.07272463636366
2019-04-10,363.30272590909095
2019-04-11,363.81999886363633
2019-04-12,363.3622726818182
2019-04-15,362.97904742857145
2019-04-16,362.81909031818185
2019-04-17,362.42363522727277
2019-04-18,362.49499918181823
2019-04-22,361.90649859999996
2019-04-23,362.8580946190476
2019-04-24,363.239047
2019-04-25,363.6371415714286
2019-04-26,364.6599992380952
2019-04-29,365.9259994
2019-04-30,366.1457141428572
2019-05-01,366.7100001904762
2019-05-02,367.25000004761904
2019-05-03,367.97761904761904
2019-05-06,368.6415009
2019-05-07,368.72809566666666
2019-05-08,368.8690476190476
2019-05-09,368.77571471428575
2019-05-10,368.6385716666667
2019-05-13,368.3940003
2019-05-14,367.30904719047624
2019-05-15,367.60047552380956
2019-05-16,367.593333
2019-05-17,367.57952452380954
2019-05-20,366.9966663809524
2019-05-21,366.4181810454545
2019-05-22,365.6177271818182
2019-05-23,364.2686351818182
2019-05-24,363.36681718181813
2019-05-28,362.18809442857145
2019-05-29,361.1099999047619
2019-05-30,360.2199997619048
2019-05-31,358.52809504761905
2019-06-03,355.0815002
2019-06-04,355.0014284761905
2019-06-05,353.9090474285714
2019-06-06,353.2742861904762
2019-06-07,353.10761952380955
2019-06-10,352.17400054999996
2019-06-11,352.1309523809524
2019-06-12,352.1452375238095
2019-06-13,352.04142838095237
2019-06-14,351.31476271428573
2019-06-17,350.7235001
2019-06-18,351.0280950952381
2019-06-19,351.7619048095238
2019-06-20,352.28285728571433
2019-06-21,352.7342849047619
2019-06-24,353.59299930000003
2019-06-25,353.91237971428575
2019-06-26,354.28909027272726
2019-06-27,354.9690898636364
2019-06-28,355.793181
2019-07-01,357.4723801428571
2019-07-02,358.2886352727273
2019-07-03,360.3381805454546
2019-07-05,361.85047404761906
2019-07-08,362.85099795
2019-07-09,363.6642834285714
2019-07-10,365.0447591428571
2019-07-11,366.3890453809524
2019-07-12,367.7076169047619
2019-07-15,370.26499785
2019-07-16,370.0614260476191
2019-07-17,370.6242835238095
2019-07-18,369.10475952380955
2019-07-19,366.799046047619
2019-07-22,363.948999
2019-07-23,361.251427047619
2019-07-24,358.7228552857143
2019-07-25,357.1114268571429
2019-07-26,355.85333099999997
2019-07-29,353.41399835000004
2019-07-30,352.1052361904762
2019-07-31,349.64761638095234
2019-08-01,346.9842833809524
2019-08-02,343.9895208095238
2019-08-05,340.5171406666667
2019-08-06,339.1345436363636
2019-08-07,335.8677256818182
2019-08-08,332.9572711818182
2019-08-09,329.6813617727273
2019-08-12,324.3366640952381
2019-08-13,323.78863386363633
2019-08-14,320.7209056363636
2019-08-15,317.52863381818185
2019-08-16,314.8177240909091
2019-08-19,314.05047323809526
2019-08-20,313.36590581818183
2019-08-21,312.78363322727273
2019-08-22,312.31226981818185
2019-08-23,311.10772436363635
2019-08-26,308.43380747619045
2019-08-27,307.64272527272726
2019-08-28,305.7822696818182
2019-08-29,304.45726995454544
2019-08-30,303.1281795
2019-09-03,300.9419033809524
2019-09-04,300.1747597619048
2019-09-05,299.3723785238096
2019-09-06,298.6999977619048
2019-09-09,297.1104981
2019-09-10,296.6761881904762
2019-09-11,295.6019025714286
2019-09-12,294.48666380952375
2019-09-13,294.2504737619048
2019-09-16,293.749498
2019-09-17,293.98047457142854
2019-09-18,293.13190280952375
2019-09-19,292.5419035714286
2019-09-20,291.25333223809525
2019-09-23,289.69349975
2019-09-24,288.02190433333334
2019-09-25,286.58238
2019-09-26,285.26237995238097
2019-09-27,283.89618938095236
2019-09-30,281.94549865
2019-10-01,281.35666476190477
2019-10-02,280.75090722727276
2019-10-03,279.78999745454547
2019-10-04,278.9386347272727
2019-10-07,277.50904485714284
2019-10-08,277.20045195454543
2019-10-09,275.98181572727276
2019-10-10,275.64045304545454
2019-10-11,275.3977259545454
2019-10-14,274.3461900476191
2019-10-15,274.7963632272727
2019-10-16,274.43227186363634
2019-10-17,274.1936355
2019-10-18,273.45454413636367
2019-10-21,273.1761882380952
2019-10-22,272.8813615909091
2019-10-23,273.1245423181818
2019-10-24,273.89317886363636
2019-10-25,274.4418155454545
2019-10-28,275.86618771428573
2019-10-29,276.1090878636364
2019-10-30,277.1922704545454
2019-10-31,278.0027257727273
2019-11-01,278.85636209090904
2019-11-04,280.32190228571426
2019-11-05,280.6722703181818
2019-11-06,281.31454327272724
2019-11-07,282.1713617272727
2019-11-08,283.26408936363634
2019-11-11,283.9323788095238
2019-11-12,284.29954386363636
2019-11-13,284.18954322727274
2019-11-14,284.43363390909093
2019-11-15,284.8313611818182
2019-11-18,285.72428376190476
2019-11-19,286.49136204545454
2019-11-20,287.72363549999994
2019-11-21,289.76909004545456
2019-11-22,291.55136377272726
2019-11-25,294.35047542857143
2019-11-26,295.1749988181818
2019-11-27,296.72363554545456
2019-11-29,298.5676182380953
2019-12-02,300.28449854999997
2019-12-03,300.5642845238095
2019-12-04,301.1099998571429
2019-12-05,301.8161896666667
2019-12-06,302.7095234761905
2019-12-09,303.91299895
2019-12-10,303.39904638095237
2019-12-11,303.62523685714285
2019-12-12,303.93142695238095
2019-12-13,304.6642848095238
2019-12-16,305.8754989
2019-12-17,306.3328566190476
2019-12-18,307.20095095238094
2019-12-19,308.6114269047619
2019-12-20,310.122855
2019-12-23,311.17549740000004
2019-12-24,312.2242838095238
2019-12-26,313.06499935
2019-12-27,313.7229995
2019-12-30,314.1554992
2019-12-31,314.6038090952381
2020-01-02,316.01699975
2020-01-03,317.09599910000003
2020-01-06,319.3442093684211
2020-01-07,319.9144989
2020-01-08,321.75249940000003
2020-01-09,323.87949985
2020-01-10,325.3854996
2020-01-13,328.9310527894737
2020-01-14,329.41900025
2020-01-15,331.16200104999996
2020-01-16,332.31900025
2020-01-17,333.2625015
2020-01-21,333.38105368421054
2020-01-22,333.00736915789474
2020-01-23,333.8705267368421
2020-01-24,334.8350006
2020-01-27,335.6768429473684
2020-01-28,336.31900025
2020-01-29,337.31150055
2020-01-30,338.51999969999997
2020-01-31,338.83285666666666
2020-02-03,340.8889999
2020-02-04,342.2280956190476
2020-02-05,343.8395254285714
2020-02-06,345.5633355238095
2020-02-07,346.8733345238095
2020-02-10,349.53500199999996
2020-02-11,350.68524009523804
2020-02-12,352.64190661904763
2020-02-13,354.67571576190477
2020-02-14,356.6438103809524
2020-02-18,359.95050045
2020-02-19,361.20000052380954
2020-02-20,363.4804774285714
2020-02-21,366.0552396666667
2020-02-24,367.65500175
2020-02-25,367.29476338095236
2020-02-26,369.02619123809524
2020-02-27,370.130477047619
2020-02-28,371.3623815714286
2020-03-02,374.34150074999997
2020-03-03,374.07619066666666
2020-03-04,375.3042863333333
2020-03-05,375.4838096190476
2020-03-06,375.4504757142857
2020-03-09,374.86149895
2020-03-10,374.35047542857143
2020-03-11,373.34333285714285
2020-03-12,370.5604756190476
2020-03-13,368.479046
2020-03-16,363.7549987
2020-03-17,361.65952257142857
2020-03-18,359.55999886363634
2020-03-19,357.02590795454546
2020-03-20,354.60045272727274
2020-03-23,352.16237819047615
2020-03-24,352.39681586363633
2020-03-25,351.20090690909086
2020-03-26,351.3327248181818
2020-03-27,350.3272705
2020-03-30,349.40095009523804
2020-03-31,350.5872705454545
2020-04-01,349.81590686363637
2020-04-02,349.8754522272727
2020-04-03,348.87408863636364
2020-04-06,348.25904480952386
2020-04-07,349.35090636363634
2020-04-08,350.4704520454545
2020-04-09,350.7699973181818
2020-04-13,355.60949704999996
2020-04-14,358.368568047619
2020-04-15,364.4595206190476
2020-04-16,370.14618790476186
2020-04-17,375.2647588571429
2020-04-20,382.659497
2020-04-21,385.096187
2020-04-22,388.00809290476195
2020-04-23,391.3119026666667
2020-04-24,395.2452348095238
2020-04-27,400.07099755
2020-04-28,400.2499970476191
2020-04-29,402.1990458095238
2020-04-30,404.31095085714287
2020-05-01,406.74857000000003
2020-05-04,411.90149835
2020-05-05,412.5099980952381
2020-05-06,415.0957132857143
2020-05-07,418.15523709523814
2020-05-08,421.223332
2020-05-11,424.5471409523809
2020-05-12,424.8777257727272
2020-05-13,426.76636159090907
2020-05-14,428.05727177272723
2020-05-15,429.3045445909091
2020-05-18,430.2452363809524
2020-05-19,431.1904533181818
2020-05-20,431.6531816363637
2020-05-21,431.76318222727275
2020-05-22,432.12227286363634
2020-05-26,431.893809047619
2020-05-27,431.8228571428572
2020-05-28,432.2804769047619
2020-05-29,432.653810047619
2020-06-01,433.82650144999997
2020-06-02,433.5161917619048
2020-06-03,433.2219063809524
2020-06-04,432.72904895238094
2020-06-05,432.03095352380956
2020-06-08,431.00300135
2020-06-09,431.14809595238086
2020-06-10,430.860477952381
2020-06-11,430.5623822857143
2020-06-12,429.6004783809524
2020-06-15,427.54850159999995
2020-06-16,427.95714461904765
2020-06-17,427.72809709523807
2020-06-18,427.67238214285715
2020-06-19,427.96047680952375
2020-06-22,429.48200075000005
2020-06-23,431.23333452380956
2020-06-24,432.4431832272727
2020-06-25,434.76772936363636
2020-06-26,435.83636477272734
2020-06-29,438.21285723809524
2020-06-30,438.9777277727273
2020-07-01,441.69227331818183
2020-07-02,443.94591045454547
2020-07-06,450.2360017
2020-07-07,452.28000180952387
2020-07-08,456.24619271428577
2020-07-09,459.7561937619048
2020-07-10,465.19666847619044
2020-07-13,472.55000165
2020-07-14,475.0419065714285
2020-07-15,479.6971451428571
2020-07-16,484.0428599047619
2020-07-17,486.19619328571423
2020-07-20,490.44700335
2020-07-21,490.43047966666666
2020-07-22,491.46762242857136
2020-07-23,492.0066689523809
2020-07-24,493.0828597142857
2020-07-27,497.0540025
2020-07-28,496.6471457142857
2020-07-29,498.42048004761904
2020-07-30,499.8852409523809
2020-07-31,500.03952619047624
2020-08-03,501.0742871428571
2020-08-04,501.4636384090909
2020-08-05,501.84091054545456
2020-08-06,502.5645461363636
2020-08-07,502.1986375909091
2020-08-10,498.82190676190464
2020-08-11,497.3722743181818
2020-08-12,495.09818345454545
2020-08-13,493.11863718181814
2020-08-14,491.27409095454544
2020-08-17,489.0476191428572
2020-08-18,489.17590895454555
2020-08-19,488.3631814545454
2020-08-20,488.71772636363636
2020-08-21,488.83090777272724
2020-08-24,489.7647604761905
2020-08-25,489.8018162272728
2020-08-26,492.15999963636364
2020-08-27,493.8763637272727
2020-08-28,495.6677275454545
2020-08-31,498.07476242857143
2020-09-01,500.73272722727273
2020-09-02,503.1972741363636
2020-09-03,503.9295461818181
2020-09-04,504.5631826818182
2020-09-08,504.9333338095238
2020-09-09,505.7338098571428
2020-09-10,506.3880965238095
2020-09-11,506.7004773809524
2020-09-14,507.64800275000005
2020-09-15,507.0928592857143
2020-09-16,507.16476304761903
2020-09-17,506.132859095238
2020-09-18,505.4390491904763
2020-09-21,505.56800235000003
2020-09-22,504.88238380952384
2020-09-23,504.0157165238095
2020-09-24,503.1823831904762
2020-09-25,500.1038106190476
2020-09-28,497.13349910000005
2020-09-29,496.9595234761905
2020-09-30,495.55333304761905
2020-10-01,494.17047695238097
2020-10-02,491.7999993809524
2020-10-05,490.33250115
2020-10-06,491.0723818095238
2020-10-07,493.0536359545455
2020-10-08,494.1795445454545
2020-10-09,495.9636354545455
2020-10-12,499.44333171428565
2020-10-13,501.92727240909085
2020-10-14,504.89045431818175
2020-10-15,506.9790912272727
2020-10-16,509.1122727272728
2020-10-19,513.8585699047619
2020-10-20,514.3840886818181
2020-10-21,514.4613605909091
2020-10-22,514.1913605
2020-10-23,514.9945429545455
2020-10-26,517.2457115714286
2020-10-27,515.9586334545455
2020-10-28,515.7581787272727
2020-10-29,516.2459050909091
2020-10-30,515.1418137727272
2020-11-02,513.6509471428571
2020-11-03,512.4495405
2020-11-04,511.3722672272727
2020-11-05,511.7309042727273
2020-11-06,510.82499549999994
2020-11-09,506.5438057619047
2020-11-10,505.34817777272724
2020-11-11,503.1186328636364
2020-11-12,500.05863113636366
2020-11-13,497.39453950000006
2020-11-16,492.81189976190467
2020-11-17,492.2581772727272
2020-11-18,490.0340880909091
2020-11-19,488.18181672727275
2020-11-20,488.1449986363636
2020-11-23,487.7285692857143
2020-11-24,487.50818
2020-11-25,487.3609077272727
2020-11-27,487.5299986666667
2020-11-30,487.44400015
2020-12-01,488.2599995238095
2020-12-02,489.1771428571428
2020-12-03,489.66761847619046
2020-12-04,489.7323797142857
2020-12-07,488.58350065
2020-12-08,489.72999933333335
2020-12-09,490.82999961904767
2020-12-10,491.82285704761904
2020-12-11,492.41618995238093
2020-12-14,494.67749934999995
2020-12-15,495.8728579047619
2020-12-16,498.05047747619057
2020-12-17,500.53952599999997
2020-12-18,503.0471451904762
2020-12-21,505.99950095
2020-12-22,507.01523980952385
2020-12-23,508.8180962380952
2020-12-24,510.29857080952377
2020-12-28,512.95149985
2020-12-29,513.8047615238095
2020-12-30,515.4185717619048
2020-12-31,517.14
2021-01-04,520.1889470000001
2021-01-05,520.21949905
2021-01-06,519.4549970999999
2021-01-07,519.2664992
2021-01-08,520.1064985999999
2021-01-11,520.8905253157895
2021-01-12,519.55849905
2021-01-13,518.8270003499999
2021-01-14,517.88099815
2021-01-15,516.5384978499999
2021-01-19,513.9573636842105
2021-01-20,516.9799981052631
2021-01-21,519.7436828421053
2021-01-22,522.4115777368421
2021-01-25,524.6647386842105
2021-01-26,526.5280014
2021-01-27,526.7360031000001
2021-01-28,527.1225021500001
2021-01-29,527.51250155
2021-02-01,527.42800145
2021-02-02,528.4152381904762
2021-02-03,529.2052394761905
2021-02-04,530.6985720952382
2021-02-05,533.0938096190476
2021-02-08,536.1799988
2021-02-09,537.2699991904761
2021-02-10,540.3409525714285
2021-02-11,543.3571443333333
2021-02-12,545.677621047619
2021-02-16,550.88350375
2021-02-17,550.905242952381
2021-02-18,553.1171468571429
2021-02-19,550.9209537142857
2021-02-22,547.90550235
2021-02-23,547.8219081428572
2021-02-24,547.6614292857143
2021-02-25,546.9361920952381
2021-02-26,547.6776181428571
2021-03-01,549.0440002500001
2021-03-02,548.985714857143
2021-03-03,548.1123831428571
2021-03-04,546.3566705714286
2021-03-05,545.2585754761905
2021-03-08,542.04050605
2021-03-09,540.345243952381
2021-03-10,538.2795309047619
2021-03-11,536.5647685714287
2021-03-12,534.3947682380953
2021-03-15,531.4215043
2021-03-16,531.0695292857142
2021-03-17,530.7681871363637
2021-03-18,528.3822771363637
2021-03-19,526.602275590909
2021-03-22,524.7581002857142
2021-03-23,525.2277333181818
2021-03-24,524.6381864545455
2021-03-25,522.6704574090909
2021-03-26,520.6086399090909
2021-03-29,518.1804810476191
2021-03-30,517.9627325909091
2021-03-31,516.6454579545455
2021-04-01,516.2636386818182
2021-04-05,517.5044998999999
2021-04-06,518.7914298571428
2021-04-07,521.3466680952381
2021-04-08,523.6390497619047
2021-04-09,526.0566682857143
2021-04-12,527.94450225
2021-04-13,529.1723821428571
2021-04-14,530.1138116666667
2021-04-15,531.3133327142857
2021-04-16,532.3657125238094
2021-04-19,535.8574981500001
2021-04-20,536.5104747619049
2021-04-21,535.8338085238096
2021-04-22,534.5809500476191
2021-04-23,533.8542829047619
2021-04-26,535.5164978
2021-04-27,534.0895211428572
2021-04-28,533.7357105238095
2021-04-29,533.5266621904761
2021-04-30,533.1366620952381
2021-05-03,531.6933288571429
2021-05-04,530.3972681363637
2021-05-05,528.3704501363636
2021-05-06,526.3259028181818
2021-05-07,524.3645394545455
2021-05-10,519.6580883333334
2021-05-11,518.5409019090908
2021-05-12,515.4590829090909
2021-05-13,512.4104476363636
2021-05-14,510.2899919545454
2021-05-17,505.6933274285715
2021-05-18,504.8109034090909
2021-05-19,501.7772675
2021-05-20,499.59999504545453
2021-05-21,499.09954145454543
